$Date,$Time,TEMPERATURA,SETPOINT,SALIDACONTROL,CAUDAL_FILTRADO,CAUDAL
03/13/17,19:10:20,35.42,35,40,635.1195,634
03/13/17,19:10:21,35.46,35,40,635.317,637
03/13/17,19:10:22,35.55,35,40,634.8015,632
03/13/17,19:10:23,35.52,35,40,635.7469,638
03/13/17,19:10:24,35.54,35,40,635.5146,639
03/13/17,19:10:25,35.58,35,40,635.3201,631
03/13/17,19:10:26,35.66,35,40,635.6638,643
03/13/17,19:10:27,35.71,35,40,635.5063,626
03/13/17,19:10:28,35.74,35,40,635.5012,638
03/13/17,19:10:29,35.77,35,40,635.6186,637
03/13/17,19:10:30,35.85,35,40,635.0118,629
03/13/17,19:10:31,35.8,35,40,634.7332,641
03/13/17,19:10:32,35.83,35,40,634.6191,629
03/13/17,19:10:33,35.85,35,40,635.0369,636
03/13/17,19:10:34,35.89,35,40,633.8341,625
03/13/17,19:10:35,35.85,35,40,632.6435,627
03/13/17,19:10:36,35.88,35,40,632.1654,639
03/13/17,19:10:37,35.91,35,40,632.5601,634
03/13/17,19:10:38,36,35,40,635.5674,655
03/13/17,19:10:39,35.96,35,40,638.5059,648
03/13/17,19:10:40,35.99,35,40,639.8649,643
03/13/17,19:10:41,35.67,35,40,639.3889,643
03/13/17,19:10:42,36.11,35,40,638.6542,633
03/13/17,19:10:43,36.14,35,40,638.7213,641
03/13/17,19:10:44,36.14,35,40,637.7843,629
03/13/17,19:10:45,36.15,35,40,637.9029,639
03/13/17,19:10:46,36.22,35,40,638.2626,649
03/13/17,19:10:47,36.15,35,40,639.127,638
03/13/17,19:10:48,36.13,35,40,639.1555,641
03/13/17,19:10:49,36.12,35,40,638.4714,628
03/13/17,19:10:50,36.22,35,40,638.2739,641
03/13/17,19:10:51,36.25,35,40,638.6572,640
03/13/17,19:10:52,36.24,35,40,638.0918,632
03/13/17,19:10:53,36.25,35,40,637.3204,634
03/13/17,19:10:54,36.31,35,40,637.572,632
03/13/17,19:10:55,36.26,35,40,637.3719,640
03/13/17,19:10:56,36.28,35,40,635.8551,626
03/13/17,19:10:57,36.3,35,40,634.2285,630
03/13/17,19:10:58,36.38,35,40,632.5508,634
03/13/17,19:10:59,36.34,35,40,631.3208,625
03/13/17,19:11:00,36.33,35,40,630.3204,634
03/13/17,19:11:01,36.35,35,40,630.9775,633
03/13/17,19:11:02,36.42,35,40,631.4969,634
03/13/17,19:11:03,36.4,35,40,630.568,620
03/13/17,19:11:04,36.41,35,40,630.0777,631
03/13/17,19:11:05,36.45,35,40,630.4504,635
03/13/17,19:11:06,36.57,35,40,631.7452,636
03/13/17,19:11:07,36.49,35,40,631.9528,634
03/13/17,19:11:08,36.51,35,40,632.1575,631
03/13/17,19:11:09,36.56,35,40,633.4393,639
03/13/17,19:11:10,36.58,35,40,633.5765,631
03/13/17,19:11:11,36.57,35,40,632.5505,624
03/13/17,19:11:12,36.59,35,40,631.3212,633
03/13/17,19:11:13,36.6,35,40,630.0906,618
03/13/17,19:11:14,36.64,35,40,629.6605,630
03/13/17,19:11:15,36.6,35,40,628.6612,621
03/13/17,19:11:16,36.6,35,40,628.2051,626
03/13/17,19:11:17,36.63,35,40,628.7934,643
03/13/17,19:11:18,36.71,35,40,629.4641,624
03/13/17,19:11:19,36.64,35,40,629.5629,634
03/13/17,19:11:20,36.68,35,40,628.6419,617
03/13/17,19:11:21,36.71,35,40,627.4942,622
03/13/17,19:11:22,36.85,35,40,626.9823,632
03/13/17,19:11:23,36.77,35,40,627.8289,633
03/13/17,19:11:24,36.77,35,40,628.7301,633
03/13/17,19:11:25,36.77,35,40,628.2545,620
03/13/17,19:11:26,36.8,35,40,628.6871,633
03/13/17,19:11:27,36.8,35,40,629.0941,633
03/13/17,19:11:28,36.81,35,40,629.6044,630
03/13/17,19:11:29,36.82,35,40,630.6401,634
03/13/17,19:11:30,36.87,35,40,630.5823,624
03/13/17,19:11:31,36.85,35,40,631.2064,641
03/13/17,19:11:32,36.87,35,40,630.8442,626
03/13/17,19:11:33,36.9,35,40,630.6317,634
03/13/17,19:11:34,37.01,35,40,630.5857,637
03/13/17,19:11:35,36.94,35,40,631.196,634
03/13/17,19:11:36,36.93,35,40,631.1957,637
03/13/17,19:11:37,36.96,35,40,631.8426,631
03/13/17,19:11:38,37.08,35,40,632.3669,638
03/13/17,19:11:39,37.02,35,40,632.1515,625
03/13/17,19:11:40,37.06,35,40,632.955,640
03/13/17,19:11:41,37.04,35,40,634.6365,643
03/13/17,19:11:42,37.07,35,40,634.7905,631
03/13/17,19:11:43,37.03,35,40,635.1317,643
03/13/17,19:11:44,37.05,35,40,634.4331,623
03/13/17,19:11:45,37.07,35,40,634.6974,640
03/13/17,19:11:46,37.09,35,40,634.8686,634
03/13/17,19:11:47,37.13,35,40,635.0353,637
03/13/17,19:11:48,37.16,35,40,636.0557,648
03/13/17,19:11:49,37.18,35,40,636.6298,631
03/13/17,19:11:50,37.21,35,40,636.3215,637
03/13/17,19:11:51,37.19,35,40,635.7414,631
03/13/17,19:11:52,37.21,35,40,635.1176,629
03/13/17,19:11:53,37.23,35,40,633.8389,636
03/13/17,19:11:54,37.26,35,40,633.0915,626
03/13/17,19:11:55,37.23,35,40,632.9507,637
03/13/17,19:11:56,37.23,35,40,632.8617,626
03/13/17,19:11:57,37.23,35,40,632.8174,633
03/13/17,19:11:58,37.25,35,40,632.7365,637
03/13/17,19:11:59,37.27,35,40,632.0078,624
03/13/17,19:12:00,37.29,35,40,631.642,637
03/13/17,19:12:01,37.33,35,40,631.3005,623
03/13/17,19:12:02,37.35,35,40,632.1313,638
03/13/17,19:12:03,37.35,35,40,633.0853,641
03/13/17,19:12:04,37.37,35,40,634.3944,638
03/13/17,19:12:05,37.39,35,40,635.3106,637
03/13/17,19:12:06,37.42,35,40,635.0178,625
03/13/17,19:12:07,37.41,35,40,633.1822,629
03/13/17,19:12:08,37.41,35,40,630.8461,620
03/13/17,19:12:09,37.41,35,40,629.6216,630
03/13/17,19:12:10,37.44,35,40,630.197,643
03/13/17,19:12:11,37.41,35,40,629.6541,622
03/13/17,19:12:12,37.41,35,40,628.3997,628
03/13/17,19:12:13,37.4,35,40,626.8179,615
03/13/17,19:12:14,37.43,35,40,625.8428,632
03/13/17,19:12:15,37.44,35,40,626.6378,624
03/13/17,19:12:16,37.44,35,40,627.2076,631
03/13/17,19:12:17,37.47,35,40,628.013,635
03/13/17,19:12:18,37.47,35,40,628.9886,630
03/13/17,19:12:19,37.49,35,40,629.7033,635
03/13/17,19:12:20,37.51,35,40,628.6788,617
03/13/17,19:12:21,37.53,35,40,627.9286,625
03/13/17,19:12:22,37.56,35,40,627.4122,626
03/13/17,19:12:23,37.57,35,40,627.0535,621
03/13/17,19:12:24,37.58,35,40,625.2195,622
03/13/17,19:12:25,37.58,35,40,624.2953,627
03/13/17,19:12:26,37.67,35,40,624.6183,617
03/13/17,19:12:27,37.59,35,40,624.3417,624
03/13/17,19:12:28,37.57,35,40,624.38,625
03/13/17,19:12:29,37.61,35,40,624.9471,629
03/13/17,19:12:30,37.63,35,40,625.6454,633
03/13/17,19:12:31,37.62,35,40,624.972,618
03/13/17,19:12:32,37.62,35,40,624.8688,634
03/13/17,19:12:33,37.65,35,40,625.2906,629
03/13/17,19:12:34,37.7,35,40,625.5751,627
03/13/17,19:12:35,37.65,35,40,624.0566,623
03/13/17,19:12:36,37.64,35,40,622.3622,619
03/13/17,19:12:37,37.66,35,40,622.7985,632
03/13/17,19:12:38,37.77,35,40,623.2966,621
03/13/17,19:12:39,37.71,35,40,624.3474,631
03/13/17,19:12:40,37.71,35,40,625.7465,632
03/13/17,19:12:41,37.71,35,40,626.2805,625
03/13/17,19:12:42,37.79,35,40,627.2841,636
03/13/17,19:12:43,37.69,35,40,627.9631,627
03/13/17,19:12:44,37.69,35,40,628.6635,633
03/13/17,19:12:45,37.7,35,40,630.2991,638
03/13/17,19:12:46,37.72,35,40,633.1279,640
03/13/17,19:12:47,37.73,35,40,634.1984,636
03/13/17,19:12:48,37.77,35,40,634.6049,633
03/13/17,19:12:49,37.79,35,40,634.8509,638
03/13/17,19:12:50,37.84,35,40,632.2565,617
03/13/17,19:12:51,37.77,35,40,630.179,633
03/13/17,19:12:52,37.79,35,40,629.1122,619
03/13/17,19:12:53,37.81,35,40,627.9647,629
03/13/17,19:12:54,37.93,35,40,628.1938,635
03/13/17,19:12:55,37.85,35,40,628.2976,628
03/13/17,19:12:56,37.85,35,40,629.7236,642
03/13/17,19:12:57,37.8,35,40,630.8418,625
03/13/17,19:12:58,37.85,35,40,630.6993,625
03/13/17,19:12:59,37.81,35,40,629.7705,624
03/13/17,19:13:00,37.84,35,40,629.0797,622
03/13/17,19:13:01,37.88,35,40,629.4296,635
03/13/17,19:13:02,37.89,35,40,629.647,617
03/13/17,19:13:03,37.91,35,40,628.8248,624
03/13/17,19:13:04,37.93,35,40,627.2455,617
03/13/17,19:13:05,37.94,35,40,625.3768,620
03/13/17,19:13:06,37.94,35,40,625.4122,635
03/13/17,19:13:07,37.93,35,40,625.8893,626
03/13/17,19:13:08,37.93,35,40,626.3547,633
03/13/17,19:13:09,37.93,35,40,625.7427,622
03/13/17,19:13:10,37.95,35,40,625.3906,630
03/13/17,19:13:11,37.93,35,40,626.0934,635
03/13/17,19:13:12,37.94,35,40,625.838,623
03/13/17,19:13:13,37.94,35,40,627.0067,637
03/13/17,19:13:14,37.98,35,40,628.3414,627
03/13/17,19:13:15,37.93,35,40,628.6638,623
03/13/17,19:13:16,37.94,35,40,628.7507,633
03/13/17,19:13:17,37.97,35,40,630.0735,630
03/13/17,19:13:18,37.99,35,40,630.7919,630
03/13/17,19:13:19,37.99,35,40,629.1908,621
03/13/17,19:13:20,37.99,35,40,627.8972,621
03/13/17,19:13:21,38,35,40,624.7652,605
03/13/17,19:13:22,38.02,35,40,622.4424,614
03/13/17,19:13:23,38.02,35,40,621.8072,623
03/13/17,19:13:24,38.02,35,40,622.2556,620
03/13/17,19:13:25,38.04,35,40,622.4061,625
03/13/17,19:13:26,38.05,35,40,620.88,609
03/13/17,19:13:27,38,35,40,620.7351,623
03/13/17,19:13:28,38.02,35,40,621.3218,618
03/13/17,19:13:29,38.02,35,40,622.5592,623
03/13/17,19:13:30,38.06,35,40,622.578,623
03/13/17,19:13:31,38.04,35,40,622.8773,621
03/13/17,19:13:32,38.04,35,40,623.7655,627
03/13/17,19:13:33,37.77,35,40,623.5756,615
03/13/17,19:13:34,38.06,35,40,624.2031,634
03/13/17,19:13:35,38.1,35,40,626.7173,645
03/13/17,19:13:36,38.12,35,40,629.7803,642
03/13/17,19:13:37,38.11,35,40,631.9649,648
03/13/17,19:13:38,38.1,35,40,632.849,627
03/13/17,19:13:39,38.11,35,40,632.5953,635
03/13/17,19:13:40,38.13,35,40,632.4982,633
03/13/17,19:13:41,38.14,35,40,632.1761,633
03/13/17,19:13:42,38.13,35,40,632.1223,643
03/13/17,19:13:43,38.13,35,40,631.9284,626
03/13/17,19:13:44,38.12,35,40,630.7258,631
03/13/17,19:13:45,38.12,35,40,630.488,633
03/13/17,19:13:46,38.13,35,40,631.1584,634
03/13/17,19:13:47,38.12,35,40,631.2108,637
03/13/17,19:13:48,38.12,35,40,630.4724,622
03/13/17,19:13:49,38.12,35,40,630.0776,632
03/13/17,19:13:50,38.12,35,40,630.6533,631
03/13/17,19:13:51,38.12,35,40,631.397,630
03/13/17,19:13:52,38.11,35,40,630.8827,629
03/13/17,19:13:53,38.12,35,40,630.0313,623
03/13/17,19:13:54,38.13,35,40,629.9592,626
03/13/17,19:13:55,38.16,35,40,627.9872,605
03/13/17,19:13:56,38.17,35,40,626.3593,615
03/13/17,19:13:57,38.2,35,40,624.9263,619
03/13/17,19:13:58,38.2,35,40,625.5992,626
03/13/17,19:13:59,38.2,35,40,626.3171,627
03/13/17,19:14:00,38.21,35,40,626.5096,619
03/13/17,19:14:01,38.22,35,40,625.9103,632
03/13/17,19:14:02,38.24,35,40,624.9036,616
03/13/17,19:14:03,38.25,35,40,623.1575,621
03/13/17,19:14:04,38.26,35,40,621.6946,616
03/13/17,19:14:05,38.26,35,40,621.3243,624
03/13/17,19:14:06,38.27,35,40,621.5096,631
03/13/17,19:14:07,38.24,35,40,622.3145,623
03/13/17,19:14:08,38.27,35,40,622.4988,622
03/13/17,19:14:09,38.24,35,40,621.2435,606
03/13/17,19:14:10,38.25,35,40,620.5451,621
03/13/17,19:14:11,38.24,35,40,620.9121,626
03/13/17,19:14:12,38.24,35,40,622.2504,622
03/13/17,19:14:13,38.3,35,40,623.4224,631
03/13/17,19:14:14,38.25,35,40,624.4968,620
03/13/17,19:14:15,38.25,35,40,624.973,619
03/13/17,19:14:16,38.27,35,40,623.6509,614
03/13/17,19:14:17,38.31,35,40,622.8339,618
03/13/17,19:14:18,38.3,35,40,623.6261,634
03/13/17,19:14:19,38.33,35,40,623.8331,615
03/13/17,19:14:20,38.33,35,40,623.2433,618
03/13/17,19:14:21,38.35,35,40,621.6122,613
03/13/17,19:14:22,38.35,35,40,621.1285,626
03/13/17,19:14:23,38.37,35,40,622.5543,640
03/13/17,19:14:24,38.37,35,40,623.8963,622
03/13/17,19:14:25,38.41,35,40,624.097,631
03/13/17,19:14:26,38.4,35,40,623.6253,619
03/13/17,19:14:27,38.39,35,40,623.6766,633
03/13/17,19:14:28,38.39,35,40,624.6107,631
03/13/17,19:14:29,38.44,35,40,624.4216,628
03/13/17,19:14:30,38.38,35,40,625.6093,637
03/13/17,19:14:31,38.39,35,40,626.1315,621
03/13/17,19:14:32,38.4,35,40,626.8427,628
03/13/17,19:14:33,38.42,35,40,626.9951,617
03/13/17,19:14:34,38.4,35,40,625.1488,605
03/13/17,19:14:35,38.41,35,40,623.0204,617
03/13/17,19:14:36,38.42,35,40,623.5858,619
03/13/17,19:14:37,38.44,35,40,624.4794,640
03/13/17,19:14:38,38.44,35,40,627.174,639
03/13/17,19:14:39,38.45,35,40,629.1331,642
03/13/17,19:14:40,38.46,35,40,629.2797,622
03/13/17,19:14:41,38.47,35,40,628.2749,628
03/13/17,19:14:42,38.46,35,40,627.4179,629
03/13/17,19:14:43,38.43,35,40,626.4918,622
03/13/17,19:14:44,38.45,35,40,627.6286,640
03/13/17,19:14:45,38.49,35,40,629.1216,628
03/13/17,19:14:46,38.43,35,40,630.4141,633
03/13/17,19:14:47,38.42,35,40,630.847,633
03/13/17,19:14:48,38.42,35,40,631.6543,628
03/13/17,19:14:49,38.51,35,40,631.9907,633
03/13/17,19:14:50,38.43,35,40,631.0844,617
03/13/17,19:14:51,38.44,35,40,629.1564,617
03/13/17,19:14:52,38.45,35,40,627.4927,622
03/13/17,19:14:53,38.54,35,40,626.0917,621
03/13/17,19:14:54,38.46,35,40,626.33,643
03/13/17,19:14:55,38.48,35,40,627.8577,631
03/13/17,19:14:56,38.5,35,40,628.5986,634
03/13/17,19:14:57,38.53,35,40,626.9698,613
03/13/17,19:14:58,38.51,35,40,624.2649,619
03/13/17,19:14:59,38.5,35,40,623.0766,629
03/13/17,19:15:00,38.5,35,40,623.287,626
03/13/17,19:15:01,38.56,35,40,624.527,637
03/13/17,19:15:02,38.49,35,40,625.4419,626
03/13/17,19:15:03,38.48,35,40,625.9702,625
03/13/17,19:15:04,38.48,35,40,625.0607,623
03/13/17,19:15:05,38.57,35,40,623.5858,612
03/13/17,19:15:06,38.5,35,40,622.6584,627
03/13/17,19:15:07,38.5,35,40,622.95,617
03/13/17,19:15:08,38.5,35,40,623.9903,634
03/13/17,19:15:09,38.57,35,40,625.6011,620
03/13/17,19:15:10,38.5,35,40,625.8906,625
03/13/17,19:15:11,38.53,35,40,626.2594,618
03/13/17,19:15:12,38.53,35,40,625.3923,612
03/13/17,19:15:13,38.55,35,40,624.6945,630
03/13/17,19:15:14,38.52,35,40,624.348,616
03/13/17,19:15:15,38.52,35,40,624.5328,635
03/13/17,19:15:16,38.53,35,40,625.893,633
03/13/17,19:15:17,38.58,35,40,625.5537,625
03/13/17,19:15:18,38.55,35,40,624.5048,623
03/13/17,19:15:19,38.56,35,40,623.2349,621
03/13/17,19:15:20,38.56,35,40,623.107,629
03/13/17,19:15:21,38.61,35,40,622.6907,620
03/13/17,19:15:22,38.56,35,40,622.796,629
03/13/17,19:15:23,38.56,35,40,622.7801,627
03/13/17,19:15:24,38.56,35,40,622.1513,618
03/13/17,19:15:25,38.63,35,40,621.4158,623
03/13/17,19:15:26,38.56,35,40,619.784,605
03/13/17,19:15:27,38.56,35,40,618.5413,617
03/13/17,19:15:28,38.56,35,40,618.4744,620
03/13/17,19:15:29,38.65,35,40,619.3599,621
03/13/17,19:15:30,38.56,35,40,620.15,632
03/13/17,19:15:31,38.55,35,40,620.9293,618
03/13/17,19:15:32,38.54,35,40,622.4547,634
03/13/17,19:15:33,38.56,35,40,623.899,623
03/13/17,19:15:34,38.54,35,40,624.2818,621
03/13/17,19:15:35,38.54,35,40,623.7496,624
03/13/17,19:15:36,38.54,35,40,623.2162,615
03/13/17,19:15:37,38.59,35,40,623.0599,621
03/13/17,19:15:38,38.54,35,40,622.4434,618
03/13/17,19:15:39,38.55,35,40,623.8309,626
03/13/17,19:15:40,38.57,35,40,624.4058,628
03/13/17,19:15:41,38.64,35,40,625.073,621
03/13/17,19:15:42,38.58,35,40,625.4479,630
03/13/17,19:15:43,38.58,35,40,626.1907,619
03/13/17,19:15:44,38.59,35,40,626.7715,624
03/13/17,19:15:45,38.68,35,40,627.4037,629
03/13/17,19:15:46,38.59,35,40,628.1075,620
03/13/17,19:15:47,38.62,35,40,627.5602,628
03/13/17,19:15:48,38.63,35,40,628.9833,628
03/13/17,19:15:49,38.65,35,40,629.2994,635
03/13/17,19:15:50,38.63,35,40,628.9284,621
03/13/17,19:15:51,38.63,35,40,627.918,626
03/13/17,19:15:52,38.63,35,40,626.8428,627
03/13/17,19:15:53,38.66,35,40,625.8041,624
03/13/17,19:15:54,38.62,35,40,626.2736,635
03/13/17,19:15:55,38.65,35,40,626.0143,620
03/13/17,19:15:56,38.63,35,40,626.1443,631
03/13/17,19:15:57,38.7,35,40,625.2053,609
03/13/17,19:15:58,38.66,35,40,624.0895,621
03/13/17,19:15:59,38.67,35,40,623.2908,618
03/13/17,19:16:00,38.66,35,40,622.3311,615
03/13/17,19:16:01,38.71,35,40,621.9311,620
03/13/17,19:16:02,38.67,35,40,620.7437,606
03/13/17,19:16:03,38.67,35,40,619.8132,619
03/13/17,19:16:04,38.67,35,40,620.5054,619
03/13/17,19:16:05,38.66,35,40,620.1037,612
03/13/17,19:16:06,38.65,35,40,619.4432,625
03/13/17,19:16:07,38.65,35,40,619.6717,615
03/13/17,19:16:08,38.66,35,40,620.6297,628
03/13/17,19:16:09,38.68,35,40,621.8099,620
03/13/17,19:16:10,38.68,35,40,622.398,623
03/13/17,19:16:11,38.69,35,40,622.7723,626
03/13/17,19:16:12,38.7,35,40,621.5102,605
03/13/17,19:16:13,38.74,35,40,620.1528,622
03/13/17,19:16:14,38.72,35,40,620.274,614
03/13/17,19:16:15,38.73,35,40,620.3286,621
03/13/17,19:16:16,38.73,35,40,620.5685,626
03/13/17,19:16:17,38.76,35,40,621.4027,625
03/13/17,19:16:18,38.71,35,40,622.3486,626
03/13/17,19:16:19,38.72,35,40,621.2095,610
03/13/17,19:16:20,38.73,35,40,622.1308,636
03/13/17,19:16:21,38.73,35,40,624.6934,635
03/13/17,19:16:22,38.73,35,40,625.9938,624
03/13/17,19:16:23,38.73,35,40,624.7324,613
03/13/17,19:16:24,38.73,35,40,622.331,602
03/13/17,19:16:25,38.74,35,40,620.4243,623
03/13/17,19:16:26,38.74,35,40,619.9788,614
03/13/17,19:16:27,38.28,35,40,619.3317,622
03/13/17,19:16:28,38.61,35,40,619.6181,618
03/13/17,19:16:29,38.84,35,40,618.5905,614
03/13/17,19:16:30,38.88,35,40,618.6699,621
03/13/17,19:16:31,38.85,35,40,618.3837,613
03/13/17,19:16:32,38.82,35,40,618.4022,620
03/13/17,19:16:33,38.84,35,40,618.8534,628
03/13/17,19:16:34,38.81,35,40,619.0207,615
03/13/17,19:16:35,38.82,35,40,618.8892,623
03/13/17,19:16:36,38.78,35,40,618.4497,610
03/13/17,19:16:37,38.79,35,40,618.3681,619
03/13/17,19:16:38,38.81,35,40,618.7259,621
03/13/17,19:16:39,38.76,35,40,619.5805,620
03/13/17,19:16:40,38.75,35,40,620.6107,628
03/13/17,19:16:41,38.74,35,40,621.8102,618
03/13/17,19:16:42,38.79,35,40,622.8546,626
03/13/17,19:16:43,38.72,35,40,623.7054,623
03/13/17,19:16:44,38.76,35,40,623.9958,621
03/13/17,19:16:45,38.76,35,40,623.1884,620
03/13/17,19:16:46,38.83,35,40,622.1976,619
03/13/17,19:16:47,38.76,35,40,624.4838,642
03/13/17,19:16:48,38.77,35,40,626.5298,625
03/13/17,19:16:49,38.77,35,40,626.1587,620
03/13/17,19:16:50,38.84,35,40,624.4992,625
03/13/17,19:16:51,38.77,35,40,623.9765,617
03/13/17,19:16:52,38.79,35,40,622.3241,619
03/13/17,19:16:53,38.8,35,40,620.6011,611
03/13/17,19:16:54,38.86,35,40,620.3275,625
03/13/17,19:16:55,38.8,35,40,621.1331,630
03/13/17,19:16:56,38.79,35,40,621.5563,625
03/13/17,19:16:57,38.79,35,40,622.3481,630
03/13/17,19:16:58,38.83,35,40,621.1337,606
03/13/17,19:16:59,38.78,35,40,619.0795,616
03/13/17,19:17:00,38.78,35,40,616.981,605
03/13/17,19:17:01,38.78,35,40,616.2889,624
03/13/17,19:17:02,38.87,35,40,617.8041,637
03/13/17,19:17:03,38.79,35,40,619.6161,628
03/13/17,19:17:04,38.79,35,40,620.561,630
03/13/17,19:17:05,38.8,35,40,620.6376,612
03/13/17,19:17:06,38.88,35,40,619.7371,618
03/13/17,19:17:07,38.77,35,40,619.0013,609
03/13/17,19:17:08,38.8,35,40,619.153,619
03/13/17,19:17:09,38.78,35,40,618.93,619
03/13/17,19:17:10,38.86,35,40,617.878,603
03/13/17,19:17:11,38.79,35,40,616.5641,619
03/13/17,19:17:12,38.83,35,40,616.7499,614
03/13/17,19:17:13,38.8,35,40,618.1046,626
03/13/17,19:17:14,38.82,35,40,618.9099,622
03/13/17,19:17:15,38.82,35,40,619.4698,620
03/13/17,19:17:16,38.84,35,40,620.0679,629
03/13/17,19:17:17,38.84,35,40,619.7496,608
03/13/17,19:17:18,38.86,35,40,618.814,623
03/13/17,19:17:19,38.84,35,40,618.8953,622
03/13/17,19:17:20,38.86,35,40,620.8564,637
03/13/17,19:17:21,38.86,35,40,622.6121,631
03/13/17,19:17:22,38.92,35,40,621.0289,608
03/13/17,19:17:23,38.87,35,40,619.1912,619
03/13/17,19:17:24,38.87,35,40,617.8101,607
03/13/17,19:17:25,38.88,35,40,615.299,606
03/13/17,19:17:26,38.95,35,40,613.5108,618
03/13/17,19:17:27,38.88,35,40,613.1172,611
03/13/17,19:17:28,38.89,35,40,612.9068,623
03/13/17,19:17:29,38.9,35,40,613.1316,611
03/13/17,19:17:30,38.91,35,40,613.8083,624
03/13/17,19:17:31,38.9,35,40,615.4065,630
03/13/17,19:17:32,38.89,35,40,615.5217,611
03/13/17,19:17:33,38.9,35,40,614.7258,622
03/13/17,19:17:34,38.93,35,40,613.7089,606
03/13/17,19:17:35,38.9,35,40,611.7794,608
03/13/17,19:17:36,38.88,35,40,610.9423,613
03/13/17,19:17:37,38.88,35,40,610.9077,616
03/13/17,19:17:38,38.94,35,40,611.8101,627
03/13/17,19:17:39,38.87,35,40,613.0051,618
03/13/17,19:17:40,38.87,35,40,613.5134,622
03/13/17,19:17:41,38.87,35,40,613.9385,609
03/13/17,19:17:42,38.96,35,40,613.8394,618
03/13/17,19:17:43,38.86,35,40,615.9213,620
03/13/17,19:17:44,38.86,35,40,618.8889,635
03/13/17,19:17:45,38.86,35,40,621.5975,623
03/13/17,19:17:46,38.86,35,40,621.2543,610
03/13/17,19:17:47,38.86,35,40,619.1766,609
03/13/17,19:17:48,38.87,35,40,617.4273,600
03/13/17,19:17:49,38.9,35,40,616.4655,616
03/13/17,19:17:50,38.91,35,40,616.5977,615
03/13/17,19:17:51,38.9,35,40,616.6951,611
03/13/17,19:17:52,38.91,35,40,616.5084,625
03/13/17,19:17:53,38.91,35,40,617.5999,617
03/13/17,19:17:54,38.92,35,40,618.8663,627
03/13/17,19:17:55,38.91,35,40,619.5344,618
03/13/17,19:17:56,38.91,35,40,618.6193,610
03/13/17,19:17:57,38.91,35,40,617.9564,628
03/13/17,19:17:58,38.94,35,40,618.839,621
03/13/17,19:17:59,38.91,35,40,620.3347,637
03/13/17,19:18:00,38.91,35,40,621.6255,618
03/13/17,19:18:01,38.92,35,40,620.4832,614
03/13/17,19:18:02,38.92,35,40,618.4993,615
03/13/17,19:18:03,38.92,35,40,616.6741,609
03/13/17,19:18:04,38.92,35,40,615.6566,619
03/13/17,19:18:05,38.93,35,40,614.8846,606
03/13/17,19:18:06,38.93,35,40,614.4011,618
03/13/17,19:18:07,38.94,35,40,614.2841,615
03/13/17,19:18:08,38.94,35,40,613.1097,607
03/13/17,19:18:09,38.94,35,40,612.369,618
03/13/17,19:18:10,38.93,35,40,612.0601,605
03/13/17,19:18:11,38.91,35,40,612.8529,627
03/13/17,19:18:12,38.92,35,40,614.6747,623
03/13/17,19:18:13,38.92,35,40,615.8199,627
03/13/17,19:18:14,38.96,35,40,615.7483,620
03/13/17,19:18:15,38.9,35,40,615.0789,619
03/13/17,19:18:16,38.92,35,40,615.7592,623
03/13/17,19:18:17,38.92,35,40,615.9073,614
03/13/17,19:18:18,38.92,35,40,616.3942,616
03/13/17,19:18:19,38.92,35,40,615.9886,608
03/13/17,19:18:20,38.9,35,40,615.5058,611
